,Id,name,Function,Best-hit-arabi-name,arabi-symbol,arabi-defline,GO term
25628,GRMZM2G055313,,(M=15) PTHR19297 - GLYCOSYLTRANSFERASE 14 FAMILY MEMBER,AT3G15350.1,,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein","GO:0008375,GO:0016740,GO:0016020"
25629,GRMZM2G075436,,(M=14) PTHR11062//PTHR11062:SF27 - EXOSTOSIN (HEPARAN SULFATE GLYCOSYLTRANSFERASE)-RELATED ,AT2G20370.1,"KAM1,MUR3",Exostosin family protein,GO:0016020
25630,GRMZM2G167008,,,,,,
25631,GRMZM2G168898,hb2,(M=2) PTHR22924 - LEGHEMOGLOBIN-RELATED,AT2G16060.1,"AHB1,ARATH GLB1,ATGLB1,GLB1,HB1,NSHB1",hemoglobin 1,"GO:0019825,GO:0020037,GO:0005618,GO:0005829,GO:0009506,GO:0005886,GO:0046872,GO:0015671"
25632,GRMZM2G052422,acco35,(M=6) 1.14.11.9//1.14.17.4 - Flavanone 3-dioxygenase. // Aminocyclopropanecarboxylate oxidase.,AT1G05010.1,"ACO4,EAT1,EFE",ethylene-forming enzyme,"GO:0071398,GO:0009727,GO:0005618,GO:0009620,GO:0005886,GO:0016706,GO:0009693,GO:0009651,GO:0005507,GO:0055114,GO:0016491"
25633,GRMZM2G457697,,(M=1) KOG1766 - Enhancer of rudimentary,AT5G10810.1,"ATER,ER","enhancer of rudimentary protein, putative",GO:0007049
25634,GRMZM2G056505,,,AT5G64550.1,,loricrin-related,
25635,GRMZM5G838285,nced9,(M=10) K09840 - 9-cis-epoxycarotenoid dioxygenase,AT1G78390.1,"ATNCED9,NCED9",nine-cis-epoxycarotenoid dioxygenase 9,
25636,GRMZM5G879851,,,,,,
25637,GRMZM2G310947,,,AT3G28510.1,,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"GO:0009737,GO:0005783,GO:0017111,GO:0005739,GO:0000166,GO:0051301,GO:0005524"
25638,GRMZM2G107065,,,AT5G01790.1,,,
25639,GRMZM2G405017,,,,,,
25640,GRMZM2G031062,hagtf7,(M=42) PF00583 - Acetyltransferase (GNAT) family,AT2G32030.1,,Acyl-CoA N-acyltransferases (NAT) superfamily protein,GO:0008080
25641,GRMZM2G175816,,,AT5G47240.1,"atnudt8,NUDT8",nudix hydrolase homolog 8,"GO:0016787,GO:0009611"
25642,GRMZM2G178182,bhlh23,(M=2) KOG1319 - bHLHZip transcription factor BIGMAX,AT5G50915.1,,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,GO:0046983
25643,GRMZM2G322129,,,AT3G06880.1,,Transducin/WD40 repeat-like superfamily protein,GO:0005488
25644,GRMZM2G139765,ereb76,(M=224) PF00847 - AP2 domain,AT2G20880.1,,Integrase-type DNA-binding superfamily protein,"GO:0003700,GO:0006355"
25645,GRMZM2G132958,,(M=10) PTHR12161//PTHR12161:SF7 - UNCHARACTERIZED DUF292 // SUBFAMILY NOT NAMED,AT1G13340.1,,Regulator of Vps4 activity in the MVB pathway protein,
25646,GRMZM2G165063,,(M=20) PTHR10044//PTHR10044:SF81 - INHIBITOR OF APOPTOSIS // SUBFAMILY NOT NAMED,AT3G12920.1,,SBP (S-ribonuclease binding protein) family protein,"GO:0008270,GO:0005515"
25647,GRMZM2G096412,,(M=20) 2.4.1.237 - Flavonol 7-O-beta-glucosyltransferase.,AT3G16520.3,UGT88A1,UDP-glucosyl transferase 88A1,"GO:0016758,GO:0008152"
25648,GRMZM2G359559,,(M=4) 2.6.1.45 - Serine--glyoxylate transaminase.,AT2G13360.1,"AGT,AGT1,SGAT",alanine:glyoxylate aminotransferase,GO:0008152
25649,GRMZM2G366146,,"(M=17) KOG0065 - Pleiotropic drug resistance proteins (PDR1-15), ABC superfamily",AT3G16340.1,"ATPDR1,PDR1",pleiotropic drug resistance 1,"GO:0015850,GO:0031348,GO:0005739,GO:0016887,GO:0005774,GO:0009941,GO:0015086,GO:0009737,GO:0006200,GO:0000166,GO:0070574,GO:1901140,GO:1901141,GO:0005524,GO:0052544,GO:0005886,GO:0009507,GO:0071366,GO:0042344,GO:0009817,GO:0009627,GO:0042742"
25650,GRMZM2G169967,,(M=86) PF01357//PF03330 - Pollen allergen // Rare lipoprotein A (RlpA)-like double-psi beta-barrel,AT4G28250.1,"ATEXPB3,ATHEXP BETA 1.6,EXPB3",expansin B3,"GO:0006949,GO:0005576,GO:0019953"
25651,GRMZM2G075496,,,AT5G57240.1,ORP4C,OSBP(oxysterol binding protein)-related protein 4C,
25652,GRMZM2G414317,,(M=61) PF02298 - Plastocyanin-like domain,AT1G72230.1,,Cupredoxin superfamily protein,"GO:0005507,GO:0009055"
25653,GRMZM2G410766,,,AT2G39050.1,,hydroxyproline-rich glycoprotein family protein,
25654,GRMZM2G317426,,,,,,
25655,GRMZM2G121715,,(M=3) PTHR24420//PTHR24420:SF813 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT4G00330.1,CRCK2,calmodulin-binding receptor-like cytoplasmic kinase 2,"GO:0006468,GO:0009737,GO:0004683,GO:0042542,GO:0004672,GO:0009409,GO:0009651,GO:0005524,GO:0005516"
25656,GRMZM2G088543,,,,,,
25657,GRMZM2G114841,,(M=12) KOG4302 - Microtubule-associated protein essential for anaphase spindle elongation,AT1G27920.1,MAP65-8,microtubule-associated protein 65-8,"GO:0000910,GO:0008017,GO:0000226"
25658,GRMZM2G428393,,,AT4G21190.1,emb1417,Pentatricopeptide repeat (PPR) superfamily protein,
25659,AC204711.3_FG002,,(M=11) PF00331 - Glycosyl hydrolase family 10,AT4G38650.1,,Glycosyl hydrolase family 10 protein,"GO:0005975,GO:0008152,GO:0004553"
25660,GRMZM2G063438,,(M=17) PF03492 - SAM dependent carboxyl methyltransferase,AT5G66430.1,,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,"GO:0008168,GO:0016740,GO:0032259"
25661,GRMZM2G079290,psk2,(M=6) PF06404 - Phytosulfokine precursor protein (PSK),,,,"GO:0005576,GO:0008083,GO:0008283"
25662,GRMZM2G405662,,(M=5) PTHR22814//PTHR22814:SF56 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // SUBFAMILY NOT NAMED,AT1G01490.2,,Heavy metal transport/detoxification superfamily protein ,"GO:0046872,GO:0030001"
25663,GRMZM2G031660,,(M=11) K05350 - beta-glucosidase,AT1G61820.1,BGLU46,beta glucosidase 46,"GO:0003824,GO:0005975,GO:0009809,GO:0004553"
25664,GRMZM2G117281,,,,,,
25665,GRMZM2G135990,,,AT5G22390.1,,Protein of unknown function (DUF3049),
25666,GRMZM2G155216,lhcb3,(M=6) K08912 - light-harvesting complex II chlorophyll a/b binding protein 1,AT2G34420.1,"LHB1B2,LHCB1.5",photosystem II light harvesting complex gene B1B2,"GO:0009535,GO:0009579,GO:0016021,GO:0009522,GO:0009523,GO:0009941,GO:0010287,GO:0016020,GO:0009637,GO:0005739,GO:0015979,GO:0048046,GO:0016168,GO:0010218,GO:0018298,GO:0010114,GO:0046872,GO:0009765,GO:0009507"
25667,GRMZM2G156620,,(M=27) PF08392//PF08541 - FAE1/Type III polyketide synthase-like protein // 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal,AT2G26640.1,KCS11,3-ketoacyl-CoA synthase 11,"GO:0006633,GO:0016020,GO:0016747,GO:0008152"
25668,GRMZM2G337330,,,,,,
25669,GRMZM2G160563,,,AT5G07450.1,CYCP4;3,cyclin p4;3,"GO:0019901,GO:0000079"
25670,GRMZM2G039312,ofp5,"(M=43) PF04844 - Transcriptional repressor, ovate",AT2G36026.1,,Ovate family protein,
25671,GRMZM2G316778,,,AT1G64980.1,,Nucleotide-diphospho-sugar transferases superfamily protein,
25672,GRMZM2G099239,,"(M=32) PF03763 - Remorin, C-terminal region",AT2G41870.1,,Remorin family protein,
25673,GRMZM2G179733,,(M=5) K12501 - homogentisate solanesyltransferase,AT3G11950.2,,TRAF-like superfamily protein,"GO:0009941,GO:0046872,GO:0008270,GO:0005515,GO:0009507"
25674,GRMZM2G419777,,,AT5G03890.1,,,
25675,GRMZM2G305148,,(M=15) 5.4.99.8 - Cycloartenol synthase.,AT2G07050.1,CAS1,cycloartenol synthase 1,GO:0031559
25676,GRMZM2G339327,,,,,,
25677,GRMZM2G091201,mybr13,(M=348) PF00249 - Myb-like DNA-binding domain,AT5G04760.1,,Duplicated homeodomain-like superfamily protein,"GO:0003682,GO:0003677"
25678,GRMZM2G109879,abi28,(M=96) PF02362 - B3 DNA binding domain,AT1G26680.1,,transcriptional factor B3 family protein,"GO:0006355,GO:0003677"
25679,AC197047.3_FG001,,(M=39) PF04570 - Protein of unknown function (DUF581),AT1G78020.1,,Protein of unknown function (DUF581),
25680,GRMZM2G043435,rboh3,,AT1G64060.1,"ATRBOH F,ATRBOHF,RBOH F,RBOHAP108,RBOHF",respiratory burst oxidase protein F,"GO:0052542,GO:0050665,GO:0050664,GO:0009723,GO:0002679,GO:0010119,GO:0005509,GO:0005887,GO:0005886,GO:0043069,GO:0004601,GO:0055114,GO:0016491"
25681,GRMZM2G046885,mads73,,AT2G22540.1,"AGL22,SVP",K-box region and MADS-box transcription factor family protein ,"GO:0010582,GO:0043565,GO:0009910,GO:0010076,GO:0010077,GO:0000900,GO:0003700,GO:0005634,GO:0009266,GO:0000060,GO:0048438,GO:0048510,GO:0045893,GO:0010220,GO:0046982,GO:0009739,GO:0042803"
25682,GRMZM2G022934,,,AT2G23620.1,"ATMES1,MES1",methyl esterase 1,GO:0005515
25683,GRMZM2G030197,,(M=27) PF03140 - Plant protein of unknown function,AT3G50170.1,,Plant protein of unknown function (DUF247),
25684,GRMZM2G177518,,(M=6) PTHR23083:SF103 - OS05G0447700 PROTEIN,AT2G29670.1,,Tetratricopeptide repeat (TPR)-like superfamily protein,GO:0005515
25685,GRMZM2G079323,,(M=12) KOG0283 - WD40 repeat-containing protein,AT5G53500.1,,Transducin/WD40 repeat-like superfamily protein,GO:0005515
25686,GRMZM2G108003,,,,,,
25687,GRMZM2G024476,cko4b,(M=10) K00279 - cytokinin dehydrogenase,AT1G75450.1,"ATCKX5,ATCKX6,CKX5",cytokinin oxidase 5,"GO:0050660,GO:0016614,GO:0008762,GO:0009690,GO:0055114,GO:0019139"
25688,GRMZM2G007736,trps8,(M=4) PTHR10788:SF6 - TREHALOSE-6-PHOSPHATE SYNTHASE,AT4G17770.1,"ATTPS5,TPS5",trehalose phosphatase/synthase 5,"GO:0003824,GO:0005992,GO:0008152"
25689,GRMZM2G005996,,(M=5) KOG4629 - Predicted mechanosensitive ion channel,AT3G14810.1,MSL5,mechanosensitive channel of small conductance-like 5,"GO:0055085,GO:0005886"
25690,GRMZM2G010290,dof23,,AT4G24060.1,,Dof-type zinc finger DNA-binding family protein,"GO:0006355,GO:0008270,GO:0003677"
25691,GRMZM2G365162,,(M=80) PF02519 - Auxin responsive protein,AT1G19840.1,,SAUR-like auxin-responsive protein family ,
25692,GRMZM2G013191,,,,,,
25693,GRMZM2G047613,,"(M=13) PTHR10992:SF56 - HYDROLASE, ALPHA/BETA FOLD FAMILY PROTEIN",AT2G23560.1,"ATMES7,MES7",methyl esterase 7,
25694,GRMZM2G410975,,(M=21) PF02179 - BAG domain,,,,GO:0051087
25695,GRMZM2G014797,aasr7,(M=10) PF02496 - ABA/WDS induced protein,,,,GO:0006950
25696,GRMZM2G084116,,,,,,
25697,GRMZM2G313020,,(M=2) PF00580 - UvrD/REP helicase N-terminal domain,AT1G65810.1,,P-loop containing nucleoside triphosphate hydrolases superfamily protein,GO:0005524
25698,GRMZM2G012728,,,AT5G04190.1,PKS4,phytochrome kinase substrate 4,GO:0009638
25699,GRMZM2G471304,,(M=80) PF02519 - Auxin responsive protein,AT1G56150.1,,SAUR-like auxin-responsive protein family ,
25700,GRMZM2G106303,opr1,(M=8) 1.3.1.42 - 12-oxophytodienoate reductase.,AT1G76690.1,"ATOPR2,OPR2",12-oxophytodienoate reductase 2,"GO:0016629,GO:0009695,GO:0010181,GO:0055114,GO:0016491"
25701,GRMZM2G311036,bx10,(M=34) PTHR11746 - O-METHYLTRANSFERASE,AT4G35160.1,,O-methyltransferase family protein,"GO:0016740,GO:0008171,GO:0046983,GO:0032259"
25702,GRMZM2G061626,,,AT5G59820.1,"RHL41,ZAT12",C2H2-type zinc finger family protein,"GO:0008270,GO:0005622"
25703,GRMZM2G168365,sweet15a,(M=23) PTHR10791 - RAG1-ACTIVATING PROTEIN 1,AT5G13170.1,SAG29,senescence-associated gene 29,"GO:0010150,GO:0071470,GO:0008643,GO:0071446,GO:0005887,GO:0005886,GO:0071215"
25704,GRMZM2G384871,,,AT5G07090.2,,Ribosomal protein S4 (RPS4A) family protein,"GO:0004612,GO:0017076,GO:0005524,GO:0006094"
25705,GRMZM2G505324,,"(M=1) PF01762//PF02902 - Galactosyltransferase // Ulp1 protease family, C-terminal catalytic domain",,,,"GO:0006508,GO:0016020,GO:0008378,GO:0008234,GO:0006486"
25706,GRMZM2G388703,,,AT3G62650.1,,,
25707,GRMZM2G022413,,(M=2) PTHR10173:SF6 - PEPTIDE METHIONINE SULFOXIDE REDUCTASE,AT5G61640.1,"ATMSRA1,PMSR1",peptidemethionine sulfoxide reductase 1,"GO:0008113,GO:0009570,GO:0080167,GO:0034599,GO:0055114,GO:0009507"
25708,GRMZM2G145562,,(M=13) KOG0149 - Predicted RNA-binding protein SEB4 (RRM superfamily),AT3G54770.1,,RNA-binding (RRM/RBD/RNP motifs) family protein,"GO:0003676,GO:0000166"
25709,GRMZM2G460465,,,AT2G19000.1,,,
25710,GRMZM2G436947,,(M=114) PF00036 - EF hand,AT1G76640.1,,Calcium-binding EF-hand family protein,GO:0005509
25711,GRMZM2G127035,,,,,,
25712,GRMZM2G047851,,(M=4) K02213 - cell division control protein 6,AT1G07270.1,,"Cell division control, Cdc6",
25713,GRMZM2G409245,,(M=70) PTHR11062 - EXOSTOSIN (HEPARAN SULFATE GLYCOSYLTRANSFERASE)-RELATED,AT4G22580.1,,Exostosin family protein,
25714,GRMZM2G125432,,,AT2G23740.2,,nucleic acid binding;sequence-specific DNA binding transcription factors;zinc ion binding,"GO:0018024,GO:0005634,GO:0005622,GO:0034968,GO:0008270,GO:0005515"
25715,GRMZM2G054807,,,AT3G23160.1,,Protein of unknown function (DUF668),
25716,GRMZM2G132212,,(M=9) PTHR24420//PTHR24420:SF789 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT5G25930.1,,Protein kinase family protein with leucine-rich repeat domain,"GO:0006468,GO:0004674,GO:0005515,GO:0005524"
25717,AC233863.1_FG001,,,AT2G24762.1,"AtGDU4,GDU4",glutamine dumper 4,
25718,GRMZM2G125679,,,AT3G59440.1,,Calcium-binding EF-hand family protein,GO:0005509
25719,GRMZM2G142857,,(M=25) K08235 - xyloglucan:xyloglucosyl transferase [EC:2.4.1.207],AT4G30270.1,"MERI-5,MERI5B,SEN4,XTH24",xyloglucan endotransglucosylase/hydrolase 24,"GO:0005975,GO:0006073,GO:0005618,GO:0048046,GO:0016762,GO:0004553"
25720,GRMZM2G133558,,,,,,
25721,GRMZM2G046163,,(M=6) K01695 - tryptophan synthase alpha chain,AT4G02610.1,,Aldolase-type TIM barrel family protein,"GO:0052544,GO:0009570,GO:0000162,GO:0003824,GO:0042742,GO:0008152,GO:0004834,GO:0009507"
25722,GRMZM2G144483,,,AT5G02020.1,,,
25723,GRMZM2G036880,,(M=31) PTHR21649 - CHLOROPHYLL A/B BINDING PROTEIN,AT3G54890.1,LHCA1,photosystem I light harvesting complex gene 1,"GO:0009535,GO:0009579,GO:0009941,GO:0010287,GO:0016020,GO:0009637,GO:0010218,GO:0015979,GO:0009768,GO:0010114,GO:0046872,GO:0009507"
25724,GRMZM2G170628,,,AT5G57070.1,,hydroxyproline-rich glycoprotein family protein,
25725,GRMZM2G085336,,(M=2) K02907 - large subunit ribosomal protein L30,AT5G55140.1,,ribosomal protein L30 family protein,"GO:0003735,GO:0015934,GO:0006412"
25726,GRMZM2G127328,,(M=74) PTHR22950 - AMINO ACID TRANSPORTER,AT5G40780.1,LHT1,lysine histidine transporter 1,"GO:0016021,GO:0043090,GO:0080167,GO:0005886"
25727,GRMZM2G127418,,(M=34) PTHR11746 - O-METHYLTRANSFERASE,AT4G35160.1,,O-methyltransferase family protein,"GO:0016740,GO:0008171,GO:0046983,GO:0032259"
25728,EF517601.1_FG023,,(M=2) PTHR10876 - ZINC FINGER PROTEIN ZPR1,AT5G37340.2,,ZPR1 zinc-finger domain protein,GO:0008270
25729,GRMZM2G423663,,(M=43) PF01344 - Kelch motif,AT1G14330.1,,Galactose oxidase/kelch repeat superfamily protein,GO:0005515
25730,GRMZM2G169966,wrky57,(M=128) PF03106 - WRKY DNA -binding domain,AT2G38470.1,"ATWRKY33,WRKY33",WRKY DNA-binding protein 33,"GO:0003700,GO:0006355,GO:0043565"
25731,GRMZM2G366910,,,,,,
25732,GRMZM2G127650,,(M=29) PTHR24420//PTHR24420:SF442 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE // SUBFAMILY NOT NAMED,AT2G19130.1,,S-locus lectin protein kinase family protein,"GO:0006468,GO:0000166,GO:0004674,GO:0005524,GO:0048544"
25733,GRMZM2G001508,,,AT4G29260.1,,"HAD superfamily, subfamily IIIB acid phosphatase ",GO:0003993
25734,GRMZM2G069082,ereb36,(M=8) K09286 - EREBP-like factor,AT5G51990.1,"CBF4,DREB1D",C-repeat-binding factor 4,"GO:0003700,GO:0006355,GO:0005634"
25735,GRMZM2G306105,,,,,,
25736,GRMZM2G156861,lox1,,AT1G55020.1,"ATLOX1,LOX1",lipoxygenase 1,"GO:0031408,GO:0005515,GO:0009753,GO:0009816,GO:0009611,GO:0016165,GO:0048364,GO:0009507,GO:0009737,GO:0005506,GO:0046872,GO:0051707,GO:0055114,GO:0016491"
25737,GRMZM2G177110,lbd14,(M=44) PF03195 - Protein of unknown function DUF260,AT3G49940.1,LBD38,LOB domain-containing protein 38,"GO:0006807,GO:0060776"
25738,GRMZM2G152739,,,AT3G52430.1,"ATPAD4,PAD4",alpha/beta-Hydrolases superfamily protein,"GO:0016787,GO:0004806,GO:0006629"
25739,GRMZM2G007659,,,AT2G29680.2,"ATCDC6,CDC6",cell division control 6,"GO:0017111,GO:0000166"
25740,GRMZM2G094955,sweet14a,(M=23) PTHR10791 - RAG1-ACTIVATING PROTEIN 1,AT5G23660.1,MTN3,homolog of Medicago truncatula MTN3,"GO:0016021,GO:0008643,GO:0005886"
25741,GRMZM2G096952,,(M=8) PTHR19241:SF20 - ATP-BINDING CASSETTE TRANSPORTER PLANT,AT1G17840.1,"ABCG11,ATWBC11,COF1,DSO,WBC11",white-brown complex homolog protein 11,"GO:0016020,GO:0016887,GO:0005524,GO:0000166"
25742,GRMZM2G072280,,,AT3G61470.1,LHCA2,photosystem I light harvesting complex gene 2,"GO:0009535,GO:0009579,GO:0016020,GO:0009765,GO:0046872,GO:0015979,GO:0009507"
25743,GRMZM2G100360,,(M=13) PF03641 - Possible lysine decarboxylase,AT2G37210.1,,lysine decarboxylase family protein,"GO:0005634,GO:0005829"
25744,GRMZM2G038158,wrky8,(M=128) PF03106 - WRKY DNA -binding domain,AT4G01250.1,"AtWRKY22,WRKY22",WRKY family transcription factor,"GO:0003700,GO:0006355,GO:0043565"
25745,GRMZM2G337706,,(M=49) PTHR10168 - GLUTAREDOXIN,AT2G47870.1,,Thioredoxin superfamily protein,"GO:0045454,GO:0015035,GO:0009055"
25746,GRMZM2G151230,,(M=5) PTHR15907:SF17 - UNKNOWN PROTEIN,AT1G14870.1,PCR2,PLANT CADMIUM RESISTANCE 2,"GO:0048235,GO:0008285,GO:0016021,GO:0016020"
25747,GRMZM2G373522,,,AT1G20450.1,"ERD10,LTI29,LTI45",Dehydrin family protein,"GO:0006950,GO:0009415"
25748,GRMZM2G031628,,(M=11) K05350 - beta-glucosidase,AT4G21760.1,BGLU47,beta-glucosidase 47,"GO:0003824,GO:0005975,GO:0004553"
25749,GRMZM2G169261,,,AT3G12120.1,FAD2,fatty acid desaturase 2,"GO:0016720,GO:0016717,GO:0045485,GO:0006629,GO:0055114"
25750,GRMZM2G394450,ivr1,(M=3) PF11837 - Domain of unknown function (DUF3357),AT1G62660.1,,Glycosyl hydrolases family 32 protein,"GO:0071370,GO:0000325,GO:0009617,GO:0005975,GO:0004575,GO:0050306,GO:0080022,GO:0004564,GO:0008152,GO:0051669,GO:0009505"
25751,GRMZM5G879872,,,,,,
25752,GRMZM2G307756,,,,,,
25753,GRMZM2G066851,,,,,,
25754,GRMZM5G878541,,(M=1) K06632 - wee1-like protein kinase,AT1G02970.1,"ATWEE1,WEE1",WEE1 kinase homolog,"GO:0006468,GO:0000076,GO:0000166,GO:0007050,GO:0004674,GO:0005524"
25755,GRMZM2G033098,,(M=8) 4.2.1.92 - Hydroperoxide dehydratase.,AT5G42650.1,"AOS,CYP74A,DDE2",allene oxide synthase,"GO:0009579,GO:0009941,GO:0009535,GO:0009978,GO:0020037,GO:0009620,GO:0016705,GO:0031407,GO:0005739,GO:0009611,GO:0016020,GO:0009753,GO:0055114,GO:0009055"
25756,GRMZM2G160268,,,AT3G47470.1,"CAB4,LHCA4",light-harvesting chlorophyll-protein complex I subunit A4,"GO:0009535,GO:0009579,GO:0009941,GO:0010287,GO:0016020,GO:0015979,GO:0080167,GO:0046872,GO:0009765,GO:0009507"
25757,GRMZM2G177242,,(M=21) PTHR10900:SF23 - FLA (FASCICLIN-LIKE ARABINOGALACTAN PROTEIN),AT5G03170.1,"ATFLA11,FLA11",FASCICLIN-like arabinogalactan-protein 11,
25758,AC206901.3_FG005,myb132,"(M=110) KOG0048 - Transcription factor, Myb superfamily",AT3G23250.1,"ATMYB15,ATY19,MYB15",myb domain protein 15,"GO:0003682,GO:0003677"
25759,GRMZM2G042895,bhlh116,(M=16) PTHR11514 - MYC,AT5G57150.1,,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,"GO:0046983,GO:0003677"
25760,GRMZM5G847045,,(M=5) PF01429//PF07496 - Methyl-CpG binding domain // CW-type Zinc Finger,AT3G63030.1,MBD4,methyl-CPG-binding domain 4,"GO:0005634,GO:0008270,GO:0003677"
25761,GRMZM5G803404,,,AT5G60740.1,,ABC transporter family protein,
25762,GRMZM2G046952,,,AT5G23370.1,,GRAM domain-containing protein / ABA-responsive protein-related,
25763,GRMZM2G104999,,,AT2G36310.1,URH1,uridine-ribohydrolase 1,"GO:0045437,GO:0006218,GO:0005829,GO:0072585,GO:0016798,GO:0047622,GO:0008152,GO:0006152,GO:0047724"
25764,GRMZM2G024697,,,,,,
25765,GRMZM2G457562,ereb113,(M=224) PF00847 - AP2 domain,AT5G61890.1,,Integrase-type DNA-binding superfamily protein,"GO:0003700,GO:0006355,GO:0005634"
25766,GRMZM2G131055,,(M=38) PTHR20961 - GLYCOSYLTRANSFERASE,AT2G41640.1,,Glycosyltransferase family 61 protein,GO:0016757
25767,GRMZM2G334181,,(M=8) PTHR11795:SF83 - RECEPTOR-LIKE PROTEIN KINASE-RELATED,AT5G48540.1,,receptor-like protein kinase-related family protein,"GO:0016310,GO:0016301"
25768,GRMZM2G027804,,(M=1) PTHR24420//PTHR24420:SF597 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT2G19130.1,,S-locus lectin protein kinase family protein,"GO:0006468,GO:0000166,GO:0004674,GO:0005515,GO:0005524"
25769,GRMZM2G314075,aasr8,(M=10) PF02496 - ABA/WDS induced protein,,,,GO:0006950
25770,GRMZM2G145458,zim3,(M=29) PF06200//PF09425 - tify domain // Divergent CCT motif,AT3G43440.1,"JAZ11,TIFY3A",jasmonate-zim-domain protein 11,GO:0005515
25771,GRMZM2G308203,,,AT3G01750.1,,Ankyrin repeat family protein,GO:0005515
25772,GRMZM2G103945,tip4a,,,,,"GO:0006810,GO:0005773,GO:0005215,GO:0016021,GO:0016020,GO:0005774"
25773,AC212728.3_FG001,,,,,,"GO:0005576,GO:0004867"
25774,GRMZM2G034152,pao1,"(M=4) 1.5.3.14 - Polyamine oxidase (propane-1,3-diamine-forming).",AT5G13700.1,"APAO,ATPAO1,PAO1",polyamine oxidase 1,"GO:0052898,GO:0050660,GO:0006598,GO:0052893,GO:0052896,GO:0052897,GO:0000166,GO:0046592,GO:0052900,GO:0055114,GO:0016491"
25775,GRMZM2G081192,pip2c,(M=13) K09872 - aquaporin PIP,AT2G37170.1,"PIP2;2,PIP2B",plasma membrane intrinsic protein 2,"GO:0080170,GO:0009737,GO:0005773,GO:0005215,GO:0016021,GO:0006810,GO:0009624,GO:0006833,GO:0006970,GO:0005886,GO:0009269,GO:0009507"
25776,GRMZM2G300135,piip2,(M=1) PTHR21068:SF6 - GB DEF: PUTATIVE SENESCENCE-ASSOCIATED PROTEIN,AT3G51250.1,,Senescence/dehydration-associated protein-related,"GO:0009414,GO:0005886,GO:0009409,GO:0009651,GO:0009644,GO:0009506"
25777,GRMZM2G439819,,,AT1G68580.2,,agenet domain-containing protein / bromo-adjacent homology (BAH) domain-containing protein,"GO:0006468,GO:0016772,GO:0004672,GO:0003824,GO:0003677,GO:0005524"
25778,GRMZM2G001915,,(M=6) KOG0765 - Predicted mitochondrial carrier protein,AT5G15640.1,,Mitochondrial substrate carrier family protein,"GO:0016020,GO:0016021,GO:0055085"
25779,GRMZM2G478553,znf2,(M=109) PTHR22764 - RING FINGER DOMAIN-CONTAINING,AT1G72310.1,ATL3,RING/U-box superfamily protein,"GO:0046872,GO:0008270,GO:0005515"
25780,GRMZM2G143998,,(M=60) PTHR11654:SF37 - OLIGOPEPTIDE TRANSPORTER-RELATED,AT2G37900.1,,Major facilitator superfamily protein,"GO:0006857,GO:0005215,GO:0016020,GO:0006810"
25781,GRMZM2G147752,,(M=100) KOG0157 - Cytochrome P450 CYP4/CYP19/CYP26 subfamilies,AT3G14680.1,CYP72A14,"cytochrome P450, family 72, subfamily A, polypeptide 14","GO:0004497,GO:0046872,GO:0005783,GO:0020037,GO:0016705,GO:0009055,GO:0055114"
25782,GRMZM2G006352,myb24,"(M=110) KOG0048 - Transcription factor, Myb superfamily",AT5G57620.1,"AtMYB36,MYB36",myb domain protein 36,"GO:0003682,GO:0003677"
25783,GRMZM2G120539,,(M=28) KOG1176 - Acyl-CoA synthetase,AT1G20560.1,AAE1,acyl activating enzyme 1,"GO:0003824,GO:0005777,GO:0008152"
25784,GRMZM2G063880,wrky106,(M=128) PF03106 - WRKY DNA -binding domain,AT4G23810.1,"ATWRKY53,WRKY53",WRKY family transcription factor,"GO:0003700,GO:0006355,GO:0043565"
25785,GRMZM2G075255,,,AT1G02205.2,CER1,Fatty acid hydroxylase superfamily,"GO:0042335,GO:0046185,GO:0016021,GO:0016020,GO:0010025,GO:0005506,GO:0071771,GO:0055114,GO:0016491"
25786,GRMZM2G410352,,,,,,
25787,GRMZM2G080992,,(M=11) PTHR11206//PTHR11206:SF38 - MULTIDRUG RESISTANCE PROTEIN // SUBFAMILY NOT NAMED,AT4G23030.1,,MATE efflux family protein,"GO:0006855,GO:0016020,GO:0015297,GO:0015238"
25788,GRMZM2G053669,asn3,(M=5) 6.3.5.4 - Asparagine synthase (glutamine-hydrolyzing).,AT3G47340.1,"ASN1,AT-ASN1,DIN6",glutamine-dependent asparagine synthase 1,"GO:0008652,GO:0070981,GO:0000166,GO:0004066,GO:0008152,GO:0016874,GO:0005524"
25789,GRMZM2G132331,,(M=115) PTHR22835:SF39 - LATERAL SIGNALING TARGET PROTEIN 2,AT5G55050.1,,GDSL-like Lipase/Acylhydrolase superfamily protein,"GO:0006629,GO:0016788"
